user_idx,item_idx
36287,647
20829,647
3400,647
22026,647
160,647
31776,647
4420,647
2331,647
37276,647
4210,647
4083,647
11215,647
26916,647
26916,647
26259,647
29224,647
5621,647
21787,647
35800,647
33409,647
33766,647
35644,647
6299,647
30219,647
30363,647
5599,647
20741,647
29471,647
26468,647
20544,647
2864,647
27437,647
35110,647
5102,647
26811,647
5053,647
6645,647
20049,647
16367,647
34128,647
32019,647
32822,647
34294,647
19506,647
4056,647
33514,647
28202,647
24069,647
6873,647
21758,647
28109,647
27613,647
36374,647
21758,647
11236,647
35676,647
35754,647
16948,647
1812,647
16442,647
25492,647
2322,647
15865,647
8436,647
8436,647
26510,647
8409,647
33347,647
26802,647
21464,647
3485,647
26644,647
5718,647
14009,647
20657,647
20123,647
18516,647
27841,647
19098,647
660,647
18941,647
2031,647
35070,647
36434,647
24257,647
36843,647
9057,647
31194,647
23037,647
29703,647
33727,647
21248,647
6268,647
26827,647
703,647
15999,647
6466,647
34585,647
6508,647
31853,647
17924,647
27636,647
14321,647
18969,647
36972,647
27206,647
18491,647
13827,647
20165,647
1670,647
30690,647
18906,647
20432,647
37496,792
11795,792
7442,792
9069,792
17336,792
7836,792
1952,792
8868,792
1176,792
6526,792
10870,792
31304,792
36545,792
6991,792
15171,792
1303,792
32730,792
35857,792
30897,792
36621,792
36528,792
31975,792
9711,792
31975,792
20421,792
26717,792
1539,792
14220,792
7954,792
1538,792
2569,792
34077,792
30926,792
8366,792
33215,792
29803,792
11122,792
9415,792
17480,792
20821,792
26813,792
10806,792
21524,792
9872,792
17895,792
17139,792
13012,792
34529,792
36718,792
12248,792
2268,792
37496,792
28286,792
37441,792
13046,792
26457,792
26457,792
20135,792
21075,792
543,792
30400,792
18045,792
26730,792
18045,792
36604,792
6875,792
8268,792
17178,792
17286,792
17178,792
33908,792
5205,792
36041,792
17704,792
31864,792
27126,792
7434,792
7685,792
7511,52
32002,52
10059,52
2975,52
17659,52
21251,52
9438,52
6065,52
24103,52
3708,52
22529,52
5508,52
30177,52
3241,52
9438,52
30177,52
1628,52
24736,52
16464,52
5705,52
19569,52
5603,52
8289,52
2112,52
12417,52
19734,52
5079,52
30677,52
6792,52
12693,52
18143,52
30758,52
6792,52
24962,52
24413,52
24751,52
13106,52
24640,52
9370,52
27224,52
24618,52
5653,52
24021,52
28494,52
29611,52
29652,52
28405,52
9588,52
1552,52
30803,52
27931,52
31448,52
13727,52
5725,52
5725,52
14474,52
