user_id,user_idx
14618048,742
14621898,743
14627664,744
14631269,745
14632102,746
14632689,747
14637033,748
14637832,749
14641720,750
14642026,751
14643041,752
14643599,753
14644466,754
14646911,755
14649689,756
14654121,757
14654943,758
14655759,759
14657069,760
14661293,761
14667753,762
14669576,763
14671348,764
14678279,765
14680132,766
14680512,767
14682928,768
14683136,769
14687502,770
14687971,771
14690176,772
14690573,773
14704816,774
14705216,775
14711210,776
14715353,777
14719196,778
14720238,779
14728168,780
14730945,781
14731096,782
14738063,783
14752477,784
14759290,785
14762779,786
14763462,787
14765271,788
14766585,789
14766662,790
14766953,791
14769555,792
14770131,793
14774502,794
14778126,795
14784684,796
14786274,797
14787799,798
14788121,799
14788607,800
14791307,801
14791358,802
14794913,803
14803639,804
14804672,805
14807056,806
14807214,807
14811111,808
14812594,809
14813460,810
14813591,811
14818703,812
14830349,813
14831312,814
14833053,815
14835526,816
14835879,817
14836055,818
14836297,819
14837950,820
14839184,821
14842637,822
14845822,823
14846076,824
14846641,825
14848078,826
14849382,827
14849562,828
14850098,829
14851142,830
14851837,831
14852758,832
14852877,833
14855358,834
14856056,835
14857433,836
14864105,837
14866411,838
14871129,839
14871781,840
14877331,841
14888044,842
14893169,843
14894519,844
14895637,845
14897139,846
14897906,847
14901169,848
14902429,849
14904965,850
14905202,851
14908048,852
14910269,853
14911954,854
14913962,855
14915466,856
14924757,857
14925552,858
14929290,859
14931166,860
14936942,861
14944921,862
14945005,863
14946531,864
14953952,865
14960476,866
14962879,867
14964429,868
14966359,869
14966484,870
14982297,871
14983528,872
14985036,873
14988258,874
14990058,875
14999559,876
15000261,877
15015467,878
15016500,879
15021321,880
15022381,881
15023095,882
15025625,883
15027151,884
15036408,885
15037903,886
15042846,887
15044183,888
15052671,889
15053275,890
15059607,891
15060810,892
15066963,893
15067424,894
15067922,895
15069354,896
15075999,897
15078562,898
15087011,899
15087288,900
15091678,901
15100622,902
15104467,903
15110240,904
15112648,905
15115172,906
15120279,907
15126396,908
15127178,909
15127179,910
15129030,911
15129417,912
15134952,913
15136887,914
15141820,915
15145034,916
15145992,917
15146044,918
15147009,919
15150378,920
15150904,921
15157567,922
15160493,923
15161367,924
15169779,925
15171237,926
15171762,927
15173010,928
15174190,929
15175943,930
15176423,931
15177501,932
15177712,933
15179568,934
15182229,935
15182368,936
